specEquation,range,seed,AID,PID,A,P,ADelta,PDelta,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,finA,finP,finAStdDev,finPStdDev,finADelta,finPDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,epoch,run
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.9999885565237745,1,5917442372.965728,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithDiv,0,0,0.9999885565237745,1,0.00837026893989369,0,5917442372.965728,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithSub,0,2
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.9999915570911327,1,8020471637.8,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,DeleteNonTerminalR,0,0,0.9999915570911327,1,0.00837026893989369,0,8020471637.8,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,DeleteNonTerminalR,1,2
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.9999986727892249,1,51021369317.03333,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,DivXD,0,0,0.9999986727892249,1,0.00837026893989369,0,51021369317.03333,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithDiv,2,2
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.9977573690689113,1,30194942.097868193,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,DeleteNonTerminalR,0,0,0.9977573690689113,1,0.00837026893989369,0,30194942.097868193,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithDiv,3,2
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.9999976867158489,1,29272716488.081944,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,DeleteNonTerminalR,0,0,0.9999976867158489,1,0.00837026893989369,0,29272716488.081944,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithSub,4,2
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.9999909108243601,1,7450192822.064421,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithDiv,0,0,0.9999909108243601,1,0.00837026893989369,0,7450192822.064421,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,DeleteNonTerminalR,5,2
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.9978836619928027,1,31996831.735204324,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithSub,0,0,0.9978836619928027,1,0.00837026893989369,0,31996831.735204324,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithSub,6,2
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.999348952450607,1,104011006.83695091,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithSub,0,0,0.999348952450607,1,0.00837026893989369,0,104011006.83695091,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,DeleteNonTerminalR,7,2
((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,ANTAGONIST-Jqoc1,PROTAGONIST-12c1c2c2c1c1c2c2c2c2c2c2c1c1c1c1c1c1c2c2c2c2c2c1c1c1c2c1c2c1c1c2c2c2c1c2c1c2,0.9999934323379885,1,10310535315.633333,0,0.00837026893989369,0,12774994170317.902,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,AddTreeWithDiv,0,0,0.9999934323379885,1,0.00837026893989369,0,10310535315.633333,0,255335545821149.8,0,(((((8)+(8))*((7)-((9)*(x))))*(((x)*((3)+(2)))*((x)*((3)*(x)))))+((((9)*(x))-((x)*(x)))*(((x)*(5))-((x)+((x)*((x)*(x))))))),((4)/((7)/(0))),AddTreeWithSub|AddTreeWithMult|MultXD|SubXD|AddTreeWithAdd|MultXD|MultXD|MultXD|AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD|MutateTerminalR|MultXD,DeleteNonTerminalR|MultXD|DivXD|MultXD|AddTreeWithMult|AddXD|AddTreeWithSub|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DeleteTerminalR,MultXD,DeleteNonTerminalR,8,2
