avgA,avgP,topA,topP,topAEquation,topPEquation
-0.916632441761083,0.06338895185953,-0.581686261497363,0.3406673809246413,(((((((5)*((6)*(1)))*(((4)*(((2)*(3))*(7)))*((7)*(9))))+((3)*(0)))*(x))-(x))-(x)),((((((6)*(5))*(x))-(4))*(4))+(((3)+(6))*(4)))
-0.8732987081724037,0.16051680517629352,-0.5566479405876643,0.3589669530830433,(((((((5)*((6)*(1)))*(((4)*(((2)*(3))*(7)))*((7)*(9))))+((3)*(0)))*(x))-(x))-(x)),((((((6)*(5))*(x))-(4))*(4))+(((3)+(6))*(4)))
-0.8335916275229869,0.2632557991304517,-0.6808592614835294,0.422752310582106,(((((((5)*(x))*(((x)*(7))*(4)))+((2)*(((6)+(((4)-(3))*(2)))*((1)*(8)))))*(x))*(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.9206790846921896,0.16593400211757567,-0.7829522828395117,0.36833434167316326,(((((((5)*(x))*(((x)*(7))*(4)))+((2)*(((6)+(((4)-(3))*(2)))*((1)*(8)))))*(x))*(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8262732020690933,0.1515013351030992,-0.5647518287692719,0.3723959577057737,(((((((5)*(x))*(((x)*(7))*(4)))+((2)*(((6)+(((4)-(3))*(2)))*((1)*(8)))))*(x))*(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8349357544512485,0.24229853228058756,-0.6317278320940859,0.43781222857944646,(((((((5)*(x))*(((x)*(7))*(4)))+((2)*(((6)+(((4)-(3))*(2)))*((1)*(8)))))*(x))*(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8969958814910015,0.2603011335220944,-0.7115767048854134,0.4240300794750172,(((((((5)*(x))*(((x)*(7))*(4)))+((2)*(((6)+(((4)-(3))*(2)))*((1)*(8)))))*(x))*(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8756480049191309,0.24664918600592206,-0.6861278172516859,0.430732361693616,(((((((((7)*(x))+(2))*(x))*(((3)-(0))*(x)))*((((9)+(x))-(3))*((8)+(3))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8458277152504452,0.2537442588458392,-0.7311259066329219,0.41866551328532814,(((((((((7)*(x))+(2))*(x))*(((3)-(0))*(x)))*((((9)+(x))-(3))*((8)+(3))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8129658793781088,0.2161435690273552,-0.6801693525074998,0.4621420885770916,(((((((((7)*(x))+(2))*(x))*(((3)-(0))*(x)))*((((9)+(x))-(3))*((8)+(3))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8141982601091324,0.25292925984399706,-0.630226146833184,0.428891828473789,(((((((((7)*(x))+(2))*(x))*(((3)-(0))*(x)))*((((9)+(x))-(3))*((8)+(3))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8075349547784751,0.22426775657061965,-0.6447947486210073,0.40096255338972037,(((((((((7)*(x))+(2))*(x))*(((3)-(0))*(x)))*((((9)+(x))-(3))*((8)+(3))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8262359702997613,0.16844045033362026,-0.5876995037225061,0.40219918185276243,(((((((((7)*(x))+(2))*(x))*(((3)-(0))*(x)))*((((9)+(x))-(3))*((8)+(3))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8100220021380451,0.26793739692489027,-0.5832611133570123,0.46431140325467124,(((((((((7)*(x))+(2))*(x))*(((3)-(0))*(x)))*((((9)+(x))-(3))*((8)+(3))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.7965003250510219,0.21751150011114082,-0.5792574985445823,0.4360208382712399,(((((((((8)*(2))+(7))*(x))*((x)*(((1)*(6))*(2))))*((2)*((x)*(8))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8011649299638917,0.2630360530512743,-0.5153433908609301,0.43600468207319365,(((((((((8)*(2))+(7))*(x))*((x)*(((1)*(6))*(2))))*((2)*((x)*(8))))*(x))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.7761701388494561,0.22263871493660425,-0.6128177569455767,0.41778059886224855,(((((((x)*((7)*(7)))*(((x)+(9))*(x)))*((2)*((((9)-(0))+(8))+(7))))*(9))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8383840798334685,0.2461990046152247,-0.6715004655664806,0.47004052533639307,(((((((x)*((7)*(7)))*(((x)+(9))*(x)))*((2)*((((9)-(0))+(8))+(7))))*(9))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8589126927922498,0.216326626557675,-0.6200798662223322,0.37844601759834845,(((((((x)*((7)*(7)))*(((x)+(9))*(x)))*((2)*((((9)-(0))+(8))+(7))))*(9))/(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8724810545191911,0.24137853958152977,-0.7017846875766265,0.4429669479241708,(((((((x)*(7))*(x))*((x)*((6)+(x))))*((8)*(((6)/(1))+(7))))+(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.847903884675751,0.16776850670463017,-0.6901037754360881,0.3754493013313593,(((((((9)+(5))*(x))*((x)*(x)))*(((9)+(1))*(((x)*(x))+(7))))+(x))*(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8246194501844768,0.21008361310776183,-0.6057351415223954,0.4243743232071725,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8341369951461546,0.2516586629440153,-0.6799820361426695,0.5441498479351169,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8077234607323843,0.20940910381416228,-0.6076561273637613,0.39605108818806645,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.7890557794237767,0.24721549555309572,-0.5297543659146502,0.42120132704928004,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.7954525517205167,0.23536903064275236,-0.5976259153639976,0.4748282130973407,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8217568794947878,0.2935593458079563,-0.540838341646052,0.5000290718108042,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.7767549112154211,0.22629445443570892,-0.46816129197823503,0.44655970089934505,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8613479895346188,0.22744413197123464,-0.6829505289093118,0.3983664672492315,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8252623977110275,0.23438460253804871,-0.6590769948721442,0.4763258515784205,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.821179242740212,0.2941146816573533,-0.5198682857309767,0.46796396262056544,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.7937950011333647,0.22017533454055044,-0.521773905490903,0.39547188157203605,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8102234775905008,0.20666650647301354,-0.5810911339499535,0.3930431406173438,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8334085467615824,0.2643653514598397,-0.6611822299071944,0.38656582583337656,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.891170974522564,0.2371041056549476,-0.7725232748701986,0.44269456506822913,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8174045564835188,0.21379450446092302,-0.5240789118392251,0.3681087667562203,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8433918684307379,0.219623013603068,-0.7035360590380074,0.47704780638204813,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8226005934957217,0.1945214018826571,-0.625653318847972,0.3144344425109375,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8366182414273785,0.22047907440689482,-0.6019193334370497,0.4619017992410207,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.831696830928988,0.18466796383678846,-0.6092373997035591,0.4292832001473836,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8535043966789667,0.22754932821465673,-0.6115525233628399,0.44710824111746605,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8016770246401819,0.20644047902504106,-0.6436733391925742,0.39827896499731097,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.7541303659844203,0.19124965146087602,-0.5915294409662458,0.3904175824387333,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.7855982153589405,0.2684622946510627,-0.5806035538956402,0.44218738289148013,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.858106760049996,0.23178505355956883,-0.6107688295120498,0.43800024916897423,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8570119022796225,0.2658139948574244,-0.6904943823138237,0.5061555274643068,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8293775574441089,0.23294268107274596,-0.5567721854008869,0.47352119983612295,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),((((((((((x)/(9))*(3))*((9)*(x)))*(((x)*((8)+(4)))+((1)-(4))))+(((x)*(9))+((5)*((7)/((x)*(x))))))+(x))-(5))-(x))/(x))
-0.8432527008313182,0.209457253746886,-0.695757741293633,0.454371958499914,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),(((((((((((3)*(x))*((x)*((2)*(1))))*(((x)-(2))*((4)*(9))))+(((0)*((9)*((5)-(9))))*((5)+((4)+(7)))))*(x))-(7))/((6)-(2)))/(x))+(x))/(x))
-0.8955851840482048,0.1944920993173841,-0.7147904521653127,0.43278277604373505,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),(((((((((((3)*(x))*((x)*((2)*(1))))*(((x)-(2))*((4)*(9))))+(((0)*((9)*((5)-(9))))*((5)+((4)+(7)))))*(x))-(7))/((6)-(2)))/(x))+(x))/(x))
-0.772249923417071,0.4025846310783538,-0.7247152481391026,0.43278277604373505,(((((((5)*(((6)*(5))/((x)/(9))))*((x)*(2)))*(((4)*(8))*((8)*(6))))*(x))*(x))-(x)),(((((((((((3)*(x))*((x)*((2)*(1))))*(((x)-(2))*((4)*(9))))+(((0)*((9)*((5)-(9))))*((5)+((4)+(7)))))*(x))-(7))/((6)-(2)))/(x))+(x))/(x))
